NAME, MODEL1, MODEL2, MODEL3, MODEL4
Silithus Dust Turnin Quest Doodad,11686,0,0,0
Silithus Dust Turnin Quest Doodad Horde,11686,0,0,0
Silithus Flame Keeper,16340,0,0,0
Silithus Flame Warden,23438,0,0,0
Silithus Spice Sandworm Mortar Target,1126,16925,0,0
Silithus Spice Worm Mortar Target,1126,15435,0,0
silithus test mob,15575,15572,15573,0
Silkwing,17797,0,0,0
Silkwing Larva,7898,0,0,0
Silkworm,34636,0,0,0
Silky Moth,36944,36952,36953,36955
Silmara,21052,0,0,0
Siln Skychaser,2123,0,0,0
Silroth,20751,0,0,0
Silt Crawler,9571,0,0,0
Silt Devourer,9906,0,0,0
Silt Grub,9906,0,0,0
Siltfin Ambusher,3619,0,0,0
Siltfin Hunter,486,0,0,0
Siltfin Murloc,983,0,0,0
Siltfin Oracle,3619,0,0,0
Silthide,1062,0,0,0
Siltriss,1062,0,0,0
Siltslither Eel,19600,0,0,0
Siltwash Terrapin,32453,32455,32454,0
Silty Oozeling,25177,0,0,0
Silva Fil'naveth,11767,0,0,0
Silvaria,9339,0,0,0
Silver Blade Sailor,29692,29693,29690,29691
Silver Bullet X-831,31992,0,0,0
Silver Bullet X-831,31992,0,0,0
Silver Bullet X-831 Rocket Ride Quest Credit,23767,0,0,0
Silver Covenant Agent,30310,30311,0,0
Silver Covenant Agent,30310,30311,0,0
Silver Covenant Disguise (Female),30311,0,0,0
Silver Covenant Disguise (Male),30310,0,0,0
Silver Covenant Guardian,28756,28754,28755,0
Silver Covenant Guardian Mage,26067,26068,26069,26070
Silver Covenant Guardian Mage,26067,26068,26069,26070
Silver Covenant Hippogryph,22474,0,0,0
Silver Covenant Hippogryph,22474,0,0,0
Silver Covenant Horseman,26885,26886,26887,26888
Silver Covenant Ranger,28756,28754,28755,0
Silver Covenant Scout,26885,26886,26887,26888
Silver Covenant Sentinel,28756,28754,28755,0
Silver Dragonhawk Hatchling,20037,0,0,0
Silver Hand Disciple,10370,10372,10371,10373
Silver Pig,22938,0,0,0
Silver Riding Dragonhawk,29362,0,0,0
Silver Riding Nether Ray,21157,0,0,0
Silver Riding Talbuk,21075,0,0,0
Silver Tabby Cat,5555,0,0,0
Silver War Talbuk,19378,0,0,0
Silverback Patriarch,844,0,0,0
Silverbrook Defender,23812,23813,23814,0
Silverbrook Hunter,23812,23813,23814,0
Silverbrook Trapper,23812,23813,23814,0
Silverbrook Villager,24018,24016,24017,0
Silverbrook Worgen,26787,26788,0,0
Silvercoat Stag,23951,0,0,0
Silverleaf,35738,0,0,0
Silvermane Howler,11417,0,0,0
Silvermane Stalker,9562,0,0,0
Silvermane Wolf,11419,0,0,0
Silvermoon Apprentice,16469,16716,0,0
Silvermoon Aspirant,28587,0,0,0
Silvermoon Builder,16182,16832,16822,16808
Silvermoon Champion,29091,0,0,0
Silvermoon Champion,28862,0,0,0
Silvermoon Champion,28862,0,0,0
Silvermoon Citizen,18211,18212,0,0
Silvermoon Citizen,16693,0,0,0
Silvermoon City Commendation Officer,20649,20650,0,0
Silvermoon City Guardian,15511,0,0,0
Silvermoon City Guardian,15511,0,0,0
Silvermoon City Guardian,15511,0,0,0
Silvermoon City Seeker,15504,0,0,0
Silvermoon City Target Dummy Left,11686,0,0,0
Silvermoon City Target Dummy Middle,11686,0,0,0
Silvermoon City Target Dummy Right,11686,0,0,0
Silvermoon Delegation Guardian,15511,0,0,0
Silvermoon Dragonhawk,29363,0,0,0
Silvermoon Farstrider,17538,17539,17540,17541
Silvermoon Fireeater,21085,21086,0,0
Silvermoon Guardian,15511,0,0,0
Silvermoon Guardian,15511,0,0,0
Silvermoon Hawkstrider,29262,0,0,0
Silvermoon Hawkstrider,29262,0,0,0
Silvermoon Magister,17672,0,0,0
Silvermoon Magister,19792,0,0,0
Silvermoon Messenger,29091,0,0,0
Silvermoon Practice Dummy,3019,19283,0,0
Silvermoon Ranger,17538,17539,17540,17541
Silvermoon Ritual of Summoning Dummy,1126,11686,0,0
Silvermoon Valiant,28853,28971,0,0
Silvermoon Valiant,28629,28747,0,0
Silverpine Deathguard,10797,0,0,0
Silverpine Elite,4342,0,0,0
Silverpine Forest Flame Keeper,23442,0,0,0
Silversand Burrower,32025,32517,0,0
Silversand Burrower,32518,0,0,0
Silverscale Snapper,245,0,0,0
Silverwind Conqueror,28566,28569,28567,0
Silverwind Defender,28566,28569,28567,0
Silverwind Vanquisher,33457,33461,33462,0
Silverwind Vanquisher,33457,33461,33462,0
Silverwing Elite,14712,14713,14714,14715
Silverwing Emissary,15255,15256,15257,15258
Silverwing Sentinel,4841,4842,4843,4844
Silverwing Warrior,4841,4842,4843,4844
Silvia,37390,0,0,0
Silvio Perelli,24893,0,0,0
Simmer,12109,0,0,0
Simon Chandler,34290,0,0,0
Simon Game Summon Target,5187,11686,0,0
Simon Tanner,3449,0,0,0
Simon Unit,17519,17612,0,0
Simone Cantrell,6797,0,0,0
Simone Cantrell,6797,0,0,0
Simone the Inconspicuous,14588,0,0,0
Simone the Seductress,10925,0,0,0
Sin'Dall,471,0,0,0
Sin'dorei Spirit,36233,0,0,0
Sin'Loren Credit,16480,21072,0,0
Sinda,1714,0,0,0
Sindragosa,30362,0,0,0
Sindragosa,30362,0,0,0
Sindragosa,27971,0,0,0
Sindragosa,25488,0,0,0
Sindragosa (1),30362,0,0,0
Sindragosa (2),30362,0,0,0
Sindragosa (3),30362,0,0,0
Sindragosa Quest Credit,16480,21342,0,0
Sindragosa's Ward,19725,25455,0,0
Sindrayl,10196,0,0,0
Sinestra,169,16925,0,0
Sinestra,34335,0,0,0
Sinestra (1),34335,0,0,0
Sinestra Channel Target,169,16925,0,0
Sinestra Channel Vehicle,169,16925,0,0
Sinestra Controller,169,16925,0,0
Sinestra Egg Cosmetic Stalker (DND),169,16925,0,0
Sinestra Whelp Spawner,169,16925,0,0
Sinewy Wolf,24235,0,0,0
Singe,497,0,0,0
Singed Basilisk,12343,0,0,0
Singed Shambler,168,0,0,0
Singer,4026,0,0,0
Singeslayer,38710,0,0,0
Singing Ridge Void Storm,18996,0,0,0
Singing Sunflower,37154,0,0,0
Singularity,1126,17612,0,0
Sinister Reflection,18069,0,0,0
Sinister Reflection,18069,0,0,0
Sinister Squashling,21900,0,0,0
Sinking From Within: Cannonball Credit,11686,0,0,0
Sinking From Within: Grog Credit,11686,0,0,0
Sinking From Within: Gunpowder Credit,11686,0,0,0
Sinnea Starsong,20884,0,0,0
Sinok the Shadowrager,24102,0,0,0
Sinzi Sparkscribe,37722,0,0,0
Siouxsie the Banshee,24935,0,0,0
Sir David Adams,19222,0,0,0
Sir Jeeves,30076,0,0,0
Sir Malory Wheeler,15113,0,0,0
Sir Marcus Barlowe,3258,0,0,0
Sir Maximus Adams,19222,0,0,0
Sir S. J. Erlgadin,1659,0,0,0
Sir S. J. Erlgadin,1659,0,0,0
Sir Thomas,18338,0,0,0
Sir Wendell Balfour,28350,0,0,0
Sir Zeliek,16154,0,0,0
Sir Zeliek (1),16154,0,0,0
Sira Moonwarden,38088,0,0,0
Sira Moonwarden,38088,0,0,0
Sira Moonwarden,38088,0,0,0
Sira'kess Guardian,31811,0,0,0
Sira'kess Guardian,31811,0,0,0
Sira'kess Sea Witch,32310,0,0,0
Sira'kess Sea Witch,32310,0,0,0
Sira'kess Tide Priestess,32310,0,0,0
Sira'kess Tide Priestess,32310,0,0,0
Sira'kess Tide Priestess,32310,0,0,0
Sira'kess Tide Priestess,32310,0,0,0
Sira'kess Tide Priestess,32310,0,0,0
Sira'kess Zealot,31811,0,0,0
Sirabel,35698,0,0,0
Sirana Iceshriek,25805,0,0,0
Sirigna'no,159,0,0,0
Sironas,17174,29354,0,0
Sirra Von'Indi,4324,0,0,0
Sissy Flamecuffs,28362,0,0,0
Sister Ali,1472,0,0,0
Sister Almyra,29958,0,0,0
Sister Almyra,29958,0,0,0
Sister Almyra,29958,0,0,0
Sister Almyra,29958,0,0,0
Sister Almyra,29958,0,0,0
Sister Almyra,29958,0,0,0
Sister Aquinne,6349,0,0,0
Sister Colleen Tulley,27026,0,0,0
Sister Darnhald,36590,0,0,0
Sister Elsington,33531,0,0,0
Sister Goldskimmer,29922,0,0,0
Sister Goldskimmer,29922,0,0,0
Sister Goldskimmer,29922,0,0,0
Sister Goldskimmer,29345,0,0,0
Sister Goldskimmer,29345,0,0,0
Sister Hatelash,2163,0,0,0
Sister Mercy Cannon,22712,17200,0,0
Sister of Celebras,12337,0,0,0
Sister of Grief,10070,0,0,0
Sister of Pain,21456,0,0,0
Sister of Pleasure,19199,0,0,0
Sister of Torment,10927,0,0,0
Sister of Torment (1),10927,0,0,0
Sister of Torment Image,22671,0,0,0
Sister Rathtalon,10876,0,0,0
Sister Riven,10875,0,0,0
Sister Svalna,30521,0,0,0
Sister Svalna (1),30521,0,0,0
Sister Svalna (2),30521,0,0,0
Sister Svalna (3),30521,0,0,0
Sithera Wellspun,21683,0,0,0
Sixx,21050,0,0,0
Siz Aillox,32965,0,0,0
Sjonnir The Ironshaper,27483,0,0,0
Sjonnir The Ironshaper (1),27483,0,0,0
Sjonnir The Ironshaper Image,27640,0,0,0
Skadi the Ruthless,27418,0,0,0
Skadi the Ruthless (1),27418,0,0,0
Skadir Boat,23278,0,0,0
Skadir Longboatsman,25632,0,0,0
Skadir Mariner,25772,0,0,0
Skadir Mistweaver,25773,0,0,0
Skadir Oarsman,25774,0,0,0
Skadir Raider,25632,0,0,0
Skadir Runecaster,25775,0,0,0
Skar'this the Heretic,20990,0,0,0
Skar'this the Summoner,20990,0,0,0
Skarf,2609,0,0,0
Skarf,2609,0,0,0
Skarloc's Mount,18223,0,0,0
Skarloc's Mount (1),18223,0,0,0
Skarloc's Warhorse,8469,0,0,0
Skarr,19607,0,0,0
Skarr the Broken,10169,0,0,0
Skarvald the Constructor,22194,0,0,0
Skarvald the Constructor,24605,0,0,0
Skarvald the Constructor (1),22194,0,0,0
Skarvald the Constructor (1),24605,0,0,0
Skeezie,33201,0,0,0
Skeezy Whillzap,33079,0,0,0
Skeezy Whillzap,38338,0,0,0
Skeld Drakeson,21931,0,0,0
Skeletal Aberration,1019,0,0,0
Skeletal Acolyte,9790,0,0,0
Skeletal Adept,158,0,0,0
Skeletal Archmage,26919,27705,27706,27707
Skeletal Assault Gryphon,26303,0,0,0
Skeletal Beastmaster,7555,0,0,0
Skeletal Berserker,9784,9787,9786,9788
Skeletal Constructor,27107,27105,0,0
Skeletal Craftsman,26563,7869,16916,0
Skeletal Executioner,11401,0,0,0
Skeletal Fiend,7550,0,0,0
Skeletal Fiend (Enraged Form),9784,0,0,0
Skeletal Flayer,733,0,0,0
Skeletal Footsoldier,27870,0,0,0
Skeletal Footsoldier,27870,0,0,0
Skeletal Footsoldier Credit,9786,0,0,0
Skeletal Frostweaver,9783,0,0,0
Skeletal Gryphon,17166,0,0,0
Skeletal Gryphon, Mount,26303,0,0,0
Skeletal Guardian,9789,9785,7555,9790
Skeletal Healer,7555,0,0,0
Skeletal Highborne,11078,0,0,0
Skeletal Horse,5050,0,0,0
Skeletal Mage,9783,0,0,0
Skeletal Magelord,11397,0,0,0
Skeletal Miner,11402,0,0,0
Skeletal Miner (Cosmetic),14699,0,0,0
Skeletal Minion,5231,0,0,0
Skeletal Minion (1),5231,0,0,0
Skeletal Mount,5228,0,0,0
Skeletal Raider,734,0,0,0
Skeletal Ravager,201,0,0,0
Skeletal Reaver,27984,0,0,0
Skeletal Runesmith,11404,0,0,0
Skeletal Runesmith,11404,0,0,0
Skeletal Scholomance Student,9785,0,0,0
Skeletal Servant,7846,0,0,0
Skeletal Shadowcaster,9786,0,0,0
Skeletal Shocktrooper,12074,0,0,0
Skeletal Shocktrooper UNUSED,14706,0,0,0
Skeletal Slave,9785,0,0,0
Skeletal Slave (1),9785,0,0,0
Skeletal Smith,26563,0,0,0
Skeletal Smith (1),26563,0,0,0
Skeletal Soldier,12074,0,0,0
Skeletal Sorcerer,11403,0,0,0
Skeletal Stallion,5050,0,0,0
Skeletal Steed,5050,0,0,0
Skeletal Steed,5050,0,0,0
Skeletal Summoner,1245,0,0,0
Skeletal Terror,11404,0,0,0
Skeletal Trooper,12074,0,0,0
Skeletal Usher,2606,0,0,0
Skeletal Waiter,7550,0,0,0
Skeletal Warder,612,0,0,0
Skeletal Warlord,775,0,0,0
Skeletal Warrior,200,0,0,0
Skeletal Woodcutter,11078,0,0,0
Skeleton,9786,0,0,0
Skeleton,9786,0,0,0
Skeleton,11398,0,0,0
Skeleton Invader,775,0,0,0
Skeleton Mage,2606,0,0,0
Skeleton of Zum'rah,200,0,0,0
Skertrum,1132,0,0,0
Skethyl Owl,20293,0,0,0
Skettis - Invis Raven Stone,20570,17188,0,0
Skettis Arakkoa Spell Origin 01,4626,15880,0,0
Skettis Arakkoa Spell Origin 02,20781,15880,0,0
Skettis Assassin,21214,0,0,0
Skettis Eviscerator,17858,0,0,0
Skettis Followers Spawner,10553,23501,0,0
Skettis Kaliri,20738,0,0,0
Skettis Kneel Target 01,4626,15880,0,0
Skettis Kneel Target 02,4626,15880,0,0
Skettis Kneel Target 03,4626,15880,0,0
Skettis Kneel Target 04,4626,15880,0,0
Skettis Outcast,18517,18518,18519,18489
Skettis Outrider,18628,0,0,0
Skettis Refugee,18489,18518,18519,0
Skettis Sentinel,20819,0,0,0
Skettis Soulcaller,17867,0,0,0
Skettis Surger,5564,0,0,0
Skettis Talonite,17864,0,0,0
Skettis Time-Shifter,20818,0,0,0
Skettis Windwalker,20602,0,0,0
Skettis Wing Guard,18628,0,0,0
Skhowl,1078,0,0,0
Skinner Jamani,15508,0,0,0
Skinner Selma,34943,0,0,0
Skinning,28758,0,0,0
Skippy Hophappy,15764,0,0,0
Skirmisher Corpse,24646,24647,24648,24649
Skithian Dreadhawk,17805,0,0,0
Skithian Windripper,17806,0,0,0
Skitterflame,38779,0,0,0
Skittering Cavern Crawler,20923,0,0,0
Skittering Crawler,641,0,0,0
Skittering Crustacean,981,0,0,0
Skittering Dread,14705,0,0,0
Skittering Infector,25724,0,0,0
Skittering Infector (1),25724,0,0,0
Skittering Scarab,15464,0,0,0
Skittering Spiderling,1160,0,0,0
Skittering Swarmer,25656,0,0,0
Skittering Swarmer,25656,0,0,0
Skittering Swarmer (1),25656,0,0,0
Skitterweb Hatchling,34169,34170,34171,0
Skitterweb Invisible Stalker,34169,23711,0,0
Skitterweb Lurker,760,0,0,0
Skitterweb Matriarch,34168,0,0,0
Skitterweb Spiderling,34171,34169,0,0
Skitterweb Striker,827,0,0,0
Skizzle Slickslide,26449,0,0,0
Skoll,29673,0,0,0
Skolmin Goldfury,3077,0,0,0
Skorn Digsite,328,0,0,0
Skorn Whitecloud,3823,0,0,0
Skosiris,3718,18052,3714,3585
Skra'gath,17746,0,0,0
Skraa,18517,0,0,0
Skracher Mudmuzzle,965,0,0,0
Skreah,18516,0,0,0
Skree,1062,0,0,0
Skrotee,24394,0,0,0
Sku'Bu,32712,0,0,0
Skuerto,4042,0,0,0
Skul,2606,0,0,0
Skulking Corpse,5432,5265,0,0
Skulking Witch,19947,0,0,0
Skulking Witch (1),19947,0,0,0
Skull of Gul'dan,35847,0,0,0
Skullcrusher the Mountain,18698,0,0,0
Skullcrusher the Mountain,18698,0,0,0
Skullcrusher the Mountain,18698,0,0,0
Skullcrusher the Mountain,18698,0,0,0
Skullcrusher the Mountain,18698,0,0,0
Skullmage,34621,34622,0,0
Skulloc Soulgrinder,19677,0,0,0
Skullsplitter Axe Thrower,4622,0,0,0
Skullsplitter Beastmaster,4624,0,0,0
Skullsplitter Berserker,4623,0,0,0
Skullsplitter Headhunter,4635,0,0,0
Skullsplitter Hunter,4628,0,0,0
Skullsplitter Mystic,4616,0,0,0
Skullsplitter Panther,633,0,0,0
Skullsplitter Scout,4625,0,0,0
Skullsplitter Speaker,11313,0,0,0
Skullsplitter Spiritchaser,4621,0,0,0
Skullsplitter Tiger,614,0,0,0
Skullsplitter Troll,11686,0,0,0
Skullsplitter Warrior,4632,0,0,0
Skullsplitter Witch Doctor,4627,0,0,0
Skum,4203,0,0,0
Skunk,16633,0,0,0
Skweezi Pieds-puants,26857,0,0,0
Sky Captain Swayze,39253,0,0,0
Sky Commander Adaris,21215,0,0,0
Sky Commander Keller,21414,0,0,0
Sky Darkener Target,23980,24719,0,0
Sky Marker,6197,20577,0,0
Sky Mine,15402,0,0,0
Sky Sergeant Doryn,21228,0,0,0
Sky Sergeant Vanderlip,21258,0,0,0
Sky Shadow,10826,0,0,0
Sky Terror,7534,0,0,0
Sky'ree,17718,0,0,0
Sky-Captain "Dusty" Blastnut,29366,0,0,0
Sky-Captain Bomblast,22739,0,0,0
Sky-Captain Cableclamp,22900,0,0,0
Sky-Captain Cloudkicker,22880,0,0,0
Sky-Captain Cryoflight,27661,0,0,0
Sky-Captain LaFontaine,27687,0,0,0
Sky-Captain Mark Jackson,24696,0,0,0
Sky-Master Maxxor,21035,0,0,0
Sky-Reaver Klum,27585,0,0,0
Sky-Reaver Korm Blackscar,27336,0,0,0
Sky-Reaver Korm Blackscar,27336,0,0,0
Skyborne Dragonhawk,17545,0,0,0
Skybreaker Airman,24005,24006,24007,24008
Skybreaker Assassin,30473,30465,0,0
Skybreaker Assassin (1),30473,30465,0,0
Skybreaker Assassin (2),30473,30465,0,0
Skybreaker Assassin (3),30473,30465,0,0
Skybreaker Battle Standard,22548,0,0,0
Skybreaker Cannoneer,26984,26985,26987,27307
Skybreaker Cloudbuster,22720,0,0,0
Skybreaker Deckhand,26989,26990,26991,26992
Skybreaker Deckhand,26989,26990,26991,26992
Skybreaker Dreadblade,30455,30457,0,0
Skybreaker Dreadblade (1),30455,30457,0,0
Skybreaker Dreadblade (2),30455,30457,0,0
Skybreaker Dreadblade (3),30455,30457,0,0
Skybreaker Engineer,24364,24549,24550,24551
Skybreaker Engineer,26993,26994,26995,26996
Skybreaker Hierophant,30471,30472,0,0
Skybreaker Hierophant (1),30471,30472,0,0
Skybreaker Hierophant (2),30471,30472,0,0
Skybreaker Hierophant (3),30471,30472,0,0
Skybreaker Infantry,27673,27674,27675,27676
Skybreaker Infiltrator,27825,27826,27827,0
Skybreaker Lieutenant,31133,0,0,0
Skybreaker Lieutenant (1),31133,0,0,0
Skybreaker Luminary,30463,0,0,0
Skybreaker Luminary (1),30463,0,0,0
Skybreaker Luminary (2),30463,0,0,0
Skybreaker Luminary (3),30463,0,0,0
Skybreaker Marine,30598,30599,30600,30601
Skybreaker Marine,30598,30599,30600,30601
Skybreaker Marine,26997,26998,27331,27332
Skybreaker Marine (1),30598,30599,30600,30601
Skybreaker Marine (2),30598,30599,30600,30601
Skybreaker Marine (3),30598,30599,30600,30601
Skybreaker Marine (3),30598,30599,30600,30601
Skybreaker Marksman,30529,30528,0,0
Skybreaker Marksman (1),30529,30528,0,0
Skybreaker Marksman (2),30529,30528,0,0
Skybreaker Marksman (3),30529,30528,0,0
Skybreaker Mortar Soldier,30602,0,0,0
Skybreaker Mortar Soldier (1),30602,0,0,0
Skybreaker Mortar Soldier (2),30602,0,0,0
Skybreaker Mortar Soldier (3),30602,0,0,0
Skybreaker Protector,30452,30450,0,0
Skybreaker Protector (1),30452,30450,0,0
Skybreaker Protector (2),30452,30450,0,0
Skybreaker Protector (3),30452,30450,0,0
Skybreaker Recon Fighter,23365,0,0,0
Skybreaker Rifleman,30603,30604,30605,0
Skybreaker Rifleman (1),30603,30604,30605,0
Skybreaker Rifleman (2),30603,30604,30605,0
Skybreaker Rifleman (3),30603,30604,30605,0
Skybreaker Sergeant,30606,30607,30608,0
Skybreaker Sergeant (1),30606,30607,30608,0
Skybreaker Sergeant (2),30606,30607,30608,0
Skybreaker Sergeant (3),30606,30607,30608,0
Skybreaker Shield-Mage,24365,24552,24553,24554
Skybreaker Sorcerer,30469,30470,0,0
Skybreaker Sorcerer,30609,30610,30611,0
Skybreaker Sorcerer (1),30469,30470,0,0
Skybreaker Sorcerer (1),30609,30610,30611,0
Skybreaker Sorcerer (2),30609,30610,30611,0
Skybreaker Sorcerer (3),30609,30610,30611,0
Skybreaker Squad Leader,27672,27723,27724,27725
Skybreaker Summoner,30535,30536,0,0
Skybreaker Summoner (1),30535,30536,0,0
Skybreaker Summoner (2),30535,30536,0,0
Skybreaker Summoner (3),30535,30536,0,0
Skybreaker Suppression Turret,27669,0,0,0
Skybreaker Transport Pilot,27828,0,0,0
Skybreaker Troop Transport,27670,0,0,0
Skybreaker Vicar,30467,30468,0,0
Skybreaker Vicar (1),30467,30468,0,0
Skybreaker Vicar (2),30467,30468,0,0
Skybreaker Vicar (3),30467,30468,0,0
Skybreaker Vindicator,30453,30454,0,0
Skybreaker Vindicator (1),30453,30454,0,0
Skybreaker Vindicator (2),30453,30454,0,0
Skybreaker Vindicator (3),30453,30454,0,0
Skycaller Vrakthris,9441,0,0,0
Skychaser Hippogryph,10894,0,0,0
Skyfall,34794,0,0,0
Skyfall Star,37225,0,0,0
Skyfall Star,37713,0,0,0
Skyfall Star (1),37713,0,0,0
Skyfall Star (1),37225,0,0,0
Skyfire Cannon,39692,0,0,0
Skyfire Commando,26997,26998,27331,27332
Skyfire Deckhand,26989,26990,26991,26992
Skyfire Fire Brigade,40030,0,0,0
Skyfire Harpoon Gun,26757,0,0,0
Skyguard Ace,21169,21182,21194,21184
Skyguard Aether-Tech,21494,0,0,0
Skyguard Airman,21169,0,0,0
Skyguard Handler,21458,0,0,0
Skyguard Handler Deesak,21478,0,0,0
Skyguard Handler Irena,21480,0,0,0
Skyguard Khatie,21415,0,0,0
Skyguard Lieutenant,21493,0,0,0
Skyguard Navigator,21169,21183,0,0
Skyguard Nether Ray,21152,21155,21158,21156
Skyguard Nether Ray (Flying Mount),21152,21155,21158,21156
Skyguard Nether Ray (Ground Mount),21152,21155,21158,21156
Skyguard Prisoner,21184,21169,21194,21182
Skyguard Pyrotechnician,21169,0,0,0
Skyguard Ranger,21495,21496,21497,21498
Skyguard Scout,21459,21182,21194,21184
Skyguard Stable Master,21459,0,0,0
Skyguard Target,1126,11686,0,0
Skyguard Windcharger,21169,21182,21194,21184
Skyguard Windcharger,21169,21182,21194,21184
Skylord Braax,28427,0,0,0
Skylord Omnuron,32245,0,0,0
Skylord Omnuron,32245,0,0,0
Skylord Omnuron,32245,0,0,0
Skylord Omnuron,32245,0,0,0
Skylord Omnuron,32245,0,0,0
Skymane Bonobo,30180,0,0,0
Skymane Gorilla,809,0,0,0
Skymaster Baeric,26910,0,0,0
Skymaster Brightdawn,33633,0,0,0
Skymaster Skyles,33749,0,0,0
Skymaster Sunwing,16057,0,0,0
Skymistress Gloaming,16059,0,0,0
Skyreach Pillar Credit,20570,17612,0,0
Skyshadow,1062,0,0,0
Skyshredder Crewmember,32044,32040,32045,32041
Skyshredder Turret,27669,0,0,0
Skystrider,14376,0,0,0
Skywall Denizen,21130,0,0,0
Skyway Worker,21283,0,0,0
Skywing,20998,0,0,0
Slaag,20346,0,0,0
Slab Bulkhead,7866,0,0,0
Slabhide,37670,0,0,0
Slabhide,36476,0,0,0
Slabhide (1),36476,0,0,0
Slacking Laborer,34893,34895,35374,35375
Slad'ran,27422,0,0,0
Slad'ran (1),27422,0,0,0
Slad'ran Constrictor,26756,0,0,0
Slad'ran Constrictor (1),26756,0,0,0
Slad'ran Summon Target,169,11686,0,0
Slad'ran Viper,26420,0,0,0
Slad'ran Viper (1),26420,0,0,0
Slag,2170,0,0,0
Slag (1),2170,0,0,0
Slag Fury,2169,0,0,0
Slagg,3950,0,0,0
Slahtz,29795,0,0,0
Slain Alliance Soldier,28350,28351,28352,28353
Slain Apothecary,21762,0,0,0
Slain Auchenai Warrior,20185,20186,20184,20183
Slain Bluffwatcher,2141,8572,9391,9392
Slain Cannoneer,4260,0,0,0
Slain Citizen,30217,30218,30214,30216
Slain Combatant,20167,20168,0,0
Slain Crew Member,33017,0,0,0
Slain Crew Member,33018,0,0,0
Slain Crew Member Credit,11686,0,0,0
Slain Crew Member's Spirit,33049,0,0,0
Slain Crew Member's Spirit,33050,0,0,0
Slain Cultist,23273,23274,0,0
Slain Defender,39599,39600,39606,39610
Slain Defender,39613,39614,39618,39619
Slain Dragon,24142,24174,24140,24141
Slain Elemental,39550,35460,0,0
Slain Elemental Soldier,39586,0,0,0
Slain Forsaken,33991,33989,34235,33988
Slain Guard,19439,19440,19441,19442
Slain Guard,29466,29467,0,0
Slain Iron Dwarf,25987,0,0,0
Slain Iron Vrykul,25984,0,0,0
Slain Neophyte,18566,18567,18568,18569
Slain Outrunner,17284,0,0,0
Slain Scarlet Friar,2466,2477,0,0
Slain Scarlet Zealot,2483,2472,0,0
Slain Scourge Trooper,9786,9783,9784,7555
Slain Sha'tar Vindicator,20752,20753,20754,20755
Slain Siege Captain,34631,0,0,0
Slain Trapper,23812,23813,23814,0
Slain Tualiq Villager,29683,29684,29685,29686
Slain Tuskarr,24048,24054,25536,0
Slain Watchman,29317,0,0,0
Slamp Wobblecog,32392,0,0,0
Slark,540,0,0,0
Slate Dragon,34023,0,0,0
Slate Dragon,34023,0,0,0
Slate Dragon (1),34023,0,0,0
Slate Dragon (2),34023,0,0,0
Slate Dragon (3),34023,0,0,0
Slate Quicksand,26662,0,0,0
Slate Quicksand,26662,0,0,0
Slaughtered Dragonmaw Warrior,33434,33435,0,0
Slaughtered Drakkari,27230,24443,24418,24416
Slaughtered Sandfury Troll,32285,32290,32289,32287
Slaughtered Sea Witch,6749,0,0,0
Slaughtered Trogg,11611,0,0,0
Slaughterhouse Protector,7864,0,0,0
Slave,9330,9331,9332,9333
Slave Conversation Credit,21342,0,0,0
Slave Master Blackheart,7819,0,0,0
Slave Worker,487,7816,7817,7818
Slavering Ember Worg,11420,0,0,0
Slavering Ghoul,570,0,0,0
Slavering Ooze,767,0,0,0
Slavering Slave,21487,0,0,0
Slavering Worg,11421,0,0,0
Slavering Worg (1),11421,0,0,0
Slaverjaw,31352,0,0,0
Slavermaw,1062,0,0,0
Slaves of the Stormforged Credit,20570,11686,0,0
Sled,36174,0,0,0
Sled Dog,802,0,0,0
Sled Dog,741,0,0,0
Sleeby,2299,0,0,0
Sleeping Dragon,8574,0,0,0
Sleepy Dark Iron Worker,7929,7930,7931,7932
Sleepy Joe,29360,0,0,0
Sleyin,18334,0,0,0
Slick Dropdip,32354,0,0,0
Slickback Remora,32512,32513,0,0
Slickskin Eel,31984,0,0,0
Slicky Gastronome,15457,0,0,0
Slidfen,36854,0,0,0
Slidore's Gryphon,1148,0,0,0
Slidore's Gryphon (1),1148,0,0,0
Slidore's Gryphon (2),1148,0,0,0
Slidore's Gryphon (3),1148,0,0,0
Slim's Friend,3509,3510,0,0
Slim's Test Death Knight,24591,0,0,0
Slim's Test Mage,7923,0,0,0
Slim's Test Priest,18539,0,0,0
Slim's Test Rogue,5571,0,0,0
Slim's Test Warlock,7923,0,0,0
Slim's Test Warrior,5571,0,0,0
Slim's Unkillable Boss,20939,0,0,0
Slim's Unkillable Test Dummy,1640,0,0,0
Slime,33111,33107,33112,0
Slime,358,0,0,0
Slime Maggot,7571,0,0,0
Slime Pool,11686,0,0,0
Slime-Covered Corpse,19384,0,0,0
Slimeshell Makrura,2835,0,0,0
Slimy Tentacle,30641,0,0,0
Slimy Tentacle Stalker,22769,0,0,0
Sling Rocket,30177,0,0,0
Sling Rocket,30177,0,0,0
Slinkin the Demo-gnome,24624,0,0,0
Slinky Sharpshiv,29923,0,0,0
Slinky Sharpshiv,29346,0,0,0
Slinky Sharpshiv,29923,0,0,0
Slinky Sharpshiv,29346,0,0,0
Slinky Sharpshiv,29923,0,0,0
Slinky Sharpshiv,29346,0,0,0
Slinky Sharpshiv,29923,0,0,0
Slipstream,35507,0,0,0
Slipstream,35507,0,0,0
